URL;Label;Class;Importation;Wiki;Dbpedia;Web;Définition;Synonyme;Voir;JLMonfort
http://isi.cbs.nl/glossary/term109.htm;amplitude;Amplitude;Concept;http://fr.wikihow.com/calculer-une-amplitude-(en-statistiques) ;;;L'amplitude d'une série de données est l'écart entre la valeur la plus importante et la valeur la plus faible.;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Amplitude.pdf
http://isi.cbs.nl/glossary/term1782.htm;carré de Knut Vik;CarreDeKnutVik;Non;;;;;;;
http://isi.cbs.nl/glossary/term1600.htm;carré de Youden;CarreDeYouden;Non;;;;;;;
http://isi.cbs.nl/glossary/term1685.htm;amplitude interquartile;AmplitudeInterquartile;Concept;https://fr.wikipedia.org/wiki/%C3%89cart_interquartile;http://fr.dbpedia.org/page/%C3%89cart_interquartile;;;;;EcartInterquartile
http://isi.cbs.nl/glossary/term1562.htm;carré hyper-gréco-latin;CarreHyperGrecoLatin;Non;;;;;;;
http://isi.cbs.nl/glossary/term629.htm;analyse combinatoire;AnalyseCombinatoire;Procedure;https://fr.wikipedia.org/wiki/Combinatoire;http://fr.dbpedia.org/page/Combinatoire;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Analyse_combinatoire.pdf
http://isi.cbs.nl/glossary/term2954.htm;carré latin auto-conjugué;CarreLatinAutoConjugue;Non;;;;;;;
http://isi.cbs.nl/glossary/term649.htm;carré latin complet;CarreLatinComplet;Non;;;;;;;
http://isi.cbs.nl/glossary/term725.htm;carré latin conjugué;CarreLatinConjugue;Non;;;;;;;
http://isi.cbs.nl/glossary/term1600.htm;carré latin incomplet;CarreLatinIncomplet;Non;;;;;;;
http://isi.cbs.nl/glossary/term2138.htm;carré latin modifié;CarreLatinModifie;Non;;;;;;;
http://isi.cbs.nl/glossary/term2426.htm;carré latin partiellement équilibré;CarreLatinPartiellementEquilibre;Non;;;;;;;
http://isi.cbs.nl/glossary/term3130.htm;carré latin standard;CarreLatinStandard;Non;;;;;;;
http://isi.cbs.nl/glossary/term3130.htm;carré latin type;CarreLatinType;Non;;;;;;;
http://isi.cbs.nl/glossary/term112.htm;analyse de la covariance;AnalyseDeLaCovariance;Procedure;https://fr.wikipedia.org/wiki/Analyse_de_covariance;http://fr.dbpedia.org/page/Analyse_de_covariance;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Analyse_de_la_covariance.pdf
http://isi.cbs.nl/glossary/term113.htm;analyse de la dispersion;AnalyseDeLaDispersion;Procedure;;;;Méthode d'analyse visant à évaluer la variabilité des données;;;
http://isi.cbs.nl/glossary/term1142.htm;carré moyen de l'erreur;CarreMoyenDeLerreur;Non;;;;;;;
http://isi.cbs.nl/glossary/term2051.htm;carré moyen des différences successives;CarreMoyenDesDifferencesSuccessives;Non;;;;;;;
http://isi.cbs.nl/glossary/term3336.htm;carré moyen des résidus relatif à un traitement;CarreMoyenDesResidusRelatifAUnTraitement;Non;;;;;;;
http://isi.cbs.nl/glossary/term3336.htm;carré moyen pour les traitements (en analyse de la variance);CarreMoyenPourLesTraitementsEnAnalyseDeLaVariance;Non;;;;;;;
http://isi.cbs.nl/glossary/term1142.htm;carré moyen résiduel;CarreMoyenResiduel;non;;;;;;;
http://isi.cbs.nl/glossary/term2673.htm;carré quasi latin;CarreQuasiLatin;Non;;;;;;;
http://isi.cbs.nl/glossary/term2487.htm;carré quasi-latin;CarreQuasiLatin;Non;;;;;;;
http://isi.cbs.nl/glossary/term2958.htm;carré semi-latin;CarreSemiLatin;Non;;;;;;;
http://isi.cbs.nl/glossary/term3263.htm;carré systématique;CarreSystematique;Non;;;;;;;
http://isi.cbs.nl/glossary/term2870.htm;carrés de Room;CarresDeRoom;Non;;;;;;;
http://isi.cbs.nl/glossary/term3082.htm;carrés latins fondamentaux;CarresLatinsFondamentaux;Non;;;;;;;
http://isi.cbs.nl/glossary/term2377.htm;carrés orthogonaux;CarresOrthogonaux;Non;;;;;;;
http://isi.cbs.nl/glossary/term1871.htm;carte à courbes de niveau;CarteACourbesDeNiveau;Non;;;;;;;
http://isi.cbs.nl/glossary/term754.htm;carte de contrôle;CarteDeControle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2726.htm;carte de contrôle (diagramma) des étendues;CarteDeControleDiagrammaDesEtendues;Non;;;;;;;
http://isi.cbs.nl/glossary/term2726.htm;carte de contrôle de l'étendue;CarteDeControleDeLetendue;Non;;;;;;;
http://isi.cbs.nl/glossary/term2653.htm;carte de contrôle de qualité;CarteDeControleDeQualite;Non;;;;;;;
http://isi.cbs.nl/glossary/term2995.htm;carte de contrôle de Shewhart;CarteDeControleDeShewhart;Non;;;;;;;
http://isi.cbs.nl/glossary/term28.htm;carte de contrôle pour acceptation;CarteDeControlePourAcceptation;Non;;;;;;;
http://isi.cbs.nl/glossary/term845.htm;carte de somme cumulée;CarteDeSommeCumulee;Non;;;;;;;
http://isi.cbs.nl/glossary/term479.htm;cartogramme;Cartogramme;Non;;;;;;;
http://isi.cbs.nl/glossary/term1508.htm;cas de Heywood;CasDeHeywood;Non;;;;;;;
http://isi.cbs.nl/glossary/term114.htm;analyse de la variance;AnalyseDeLaVariance;Procedure;https://fr.wikipedia.org/wiki/Analyse_de_la_variance;http://fr.dbpedia.org/page/Analyse_de_la_variance;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Analyse_de_la_variance.pdf
http://isi.cbs.nl/glossary/term1323.htm;catégorie d'épreuves;CategorieDepreuves;Non;;;;;;;
http://isi.cbs.nl/glossary/term2004.htm;catégorie marginale;CategorieMarginale;Non;;;;;;;
http://isi.cbs.nl/glossary/term2363.htm;catégorisation ordonnée;CategorisationOrdonnee;Non;;;;;;;
http://isi.cbs.nl/glossary/term1570.htm;catégorisations identiques;CategorisationsIdentiques;Non;;;;;;;
http://isi.cbs.nl/glossary/term1220.htm;analyse factorielle;AnalyseFactorielle;Procedure;https://fr.wikipedia.org/wiki/Analyse_factorielle;http://fr.dbpedia.org/page/Analyse_factorielle;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Analyse_factorielle.pdf
http://isi.cbs.nl/glossary/term2638.htm;cellule (d'un tableau);CelluleDunTableau;Non;;;;;;;
http://isi.cbs.nl/glossary/term2638.htm;cellule carrée de base;CelluleCarreeDeBase;Non;;;;;;;
http://isi.cbs.nl/glossary/term267.htm;cellule de base;CelluleDeBase;Non;;;;;;;
http://isi.cbs.nl/glossary/term267.htm;cellule élémentaire;CelluleElementaire;Non;;;;;;;
http://isi.cbs.nl/glossary/term1860.htm;censure à gauche;CensureAGauche;Non;;;;;;;
http://isi.cbs.nl/glossary/term1687.htm;censure d'intervalle;CensureDintervalle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1609.htm;censure indépendante;CensureIndependante;Non;;;;;;;
http://isi.cbs.nl/glossary/term1650.htm;censure instructive;CensureInstructive;Non;;;;;;;
http://isi.cbs.nl/glossary/term2225.htm;analyse multivariée;AnalyseMultivariee;Procedure;https://fr.wikipedia.org/wiki/Statistique_multivari%C3%A9e;http://fr.dbpedia.org/page/Statistique_multivari%C3%A9e;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Analyse_multidimensionnelle.pdf
http://isi.cbs.nl/glossary/term508.htm;centre;Centre;Non;;;;;;;
http://isi.cbs.nl/glossary/term509.htm;centre de position;CentreDePosition;Non;;;;;;;
http://isi.cbs.nl/glossary/term2059.htm;centre médian;CentreMedian;Non;;;;;;;
http://isi.cbs.nl/glossary/term511.htm;cepstre;Cepstre;Non;;;;;;;
http://isi.cbs.nl/glossary/term513.htm;chaîne;Chaine;Non;;;;;;;
http://isi.cbs.nl/glossary/term2009.htm;chaîne de Markov;ChaineDeMarkov;Non;;;;;;;
http://isi.cbs.nl/glossary/term2010.htm;chaîne de Markov;ChaineDeMarkov;Non;;;;;;;
http://isi.cbs.nl/glossary/term17.htm;chaîne de Markov absorbante;ChaineDeMarkovAbsorbante;Non;;;;;;;
http://isi.cbs.nl/glossary/term1259.htm;chaîne de Markov finie;ChaineDeMarkovFinie;Non;;;;;;;
http://isi.cbs.nl/glossary/term1720.htm;chaîne de Markov irréductible;ChaineDeMarkovIrreductible;Non;;;;;;;
http://isi.cbs.nl/glossary/term2675.htm;chaîne de Markov quasi;ChaineDeMarkovQuasi;Non;;;;;;;
http://isi.cbs.nl/glossary/term2757.htm;chaîne de Markov récurrent;ChaineDeMarkovRecurrent;Non;;;;;;;
http://isi.cbs.nl/glossary/term519.htm;chaîne de rapports;ChaineDeRapports;Non;;;;;;;
http://isi.cbs.nl/glossary/term1720.htm;chaîne irréductible;ChaineIrreductible;Non;;;;;;;
http://isi.cbs.nl/glossary/term2015.htm;champ aléatoire de Markov;ChampAleatoireDeMarkov;Non;;;;;;;
http://isi.cbs.nl/glossary/term793.htm;champ couvert;ChampCouvert;Non;;;;;;;
http://isi.cbs.nl/glossary/term2012.htm;champ de Markov;ChampDeMarkov;Non;;;;;;;
http://isi.cbs.nl/glossary/term2537.htm;chances à postériori;ChancesAPosteriori;Non;;;;;;;
http://isi.cbs.nl/glossary/term6.htm;changement abrupt;ChangementAbrupt;Non;;;;;;;
http://isi.cbs.nl/glossary/term3364.htm;changement de sens;ChangementDeSens;Non;;;;;;;
http://isi.cbs.nl/glossary/term2199.htm;changements multiples;ChangementsMultiples;Non;;;;;;;
http://isi.cbs.nl/glossary/term1423.htm;changements progressifs;ChangementsProgressifs;Non;;;;;;;
http://isi.cbs.nl/glossary/term3197.htm;changements structurels;ChangementsStructurels;Non;;;;;;;
http://isi.cbs.nl/glossary/term2100.htm;chi-deux minimum;ChiDeuxMinimum;Non;;;;;;;
http://isi.cbs.nl/glossary/term2103.htm;chi-deux minimum de logit;ChiDeuxMinimumDeLogit;Non;;;;;;;
http://isi.cbs.nl/glossary/term639.htm;chiffre comparatif de mortalité;ChiffreComparatifDeMortalite;Non;;;;;;;
http://isi.cbs.nl/glossary/term2711.htm;choix aléatoire;ChoixAleatoire;Non;;;;;;;
http://isi.cbs.nl/glossary/term2711.htm;choix au hasard;ChoixAuHasard;Non;;;;;;;
http://isi.cbs.nl/glossary/term2951.htm;choix avec égale probabilité;ChoixAvecEgaleProbabilite;Non;;;;;;;
http://isi.cbs.nl/glossary/term2950.htm;choix avec probabilité arbitraire;ChoixAvecProbabiliteArbitraire;Non;;;;;;;
http://isi.cbs.nl/glossary/term2950.htm;choix avec probabilité variable;ChoixAvecProbabiliteVariable;Non;;;;;;;
http://isi.cbs.nl/glossary/term2224.htm;choix entre plus de deux décisions;ChoixEntrePlusDeDeuxDecisions;Non;;;;;;;
http://isi.cbs.nl/glossary/term2224.htm;choix entre plus de deux décisions mutuellement exclusives;ChoixEntrePlusDeDeuxDecisionsMutuellementExclusives;Non;;;;;;;
http://isi.cbs.nl/glossary/term235.htm;circuit fermé équilibré;CircuitFermeEquilibre;Non;;;;;;;
http://isi.cbs.nl/glossary/term1733.htm;circuit fermé réitéré;CircuitFermeReitere;Non;;;;;;;
http://isi.cbs.nl/glossary/term2923.htm;analyse statistique;AnalyseStatistique;Procedure;https://fr.wikipedia.org/wiki/Analyse_des_donn%C3%A9es;http://fr.dbpedia.org/page/Analyse_des_donn%C3%A9es;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Analyse_des_donnees.pdf
http://isi.cbs.nl/glossary/term160.htm;classe associée;ClasseAssociee;Non;;;;;;;
http://isi.cbs.nl/glossary/term637.htm;classe communicante;ClasseCommunicante;Non;;;;;;;
http://isi.cbs.nl/glossary/term646.htm;classe complète (de fonctions de décision);ClasseCompleteDeFonctionsDeDecision;Non;;;;;;;
http://isi.cbs.nl/glossary/term647.htm;classe complète de tests;ClasseCompleteDeTests;Non;;;;;;;
http://isi.cbs.nl/glossary/term1127.htm;classe équivalente;ClasseEquivalente;Non;;;;;;;
http://isi.cbs.nl/glossary/term567.htm;classement;Classement;Non;;;;;;;
http://isi.cbs.nl/glossary/term583.htm;classement;Classement;Non;;;;;;;
http://isi.cbs.nl/glossary/term2347.htm;classes ouvertes;ClassesOuvertes;Non;;;;;;;
http://isi.cbs.nl/glossary/term567.htm;classification;Classification;Non;;;;;;;
http://isi.cbs.nl/glossary/term583.htm;classification;Classification;Non;;;;;;;
http://isi.cbs.nl/glossary/term3373.htm;classification à deux facteurs;ClassificationADeuxFacteurs;Non;;;;;;;
http://isi.cbs.nl/glossary/term3373.htm;classification à double entrée;ClassificationADoubleEntree;Non;;;;;;;
http://isi.cbs.nl/glossary/term2001.htm;classification à plusieurs entrées;ClassificationAPlusieursEntrees;Non;;;;;;;
http://isi.cbs.nl/glossary/term580.htm;classification automatique;ClassificationAutomatique;Non;;;;;;;
http://isi.cbs.nl/glossary/term75.htm;classification automatique agrégative;ClassificationAutomatiqueAgregative;Non;;;;;;;
http://isi.cbs.nl/glossary/term1513.htm;classification automatique hiérarchique;ClassificationAutomatiqueHierarchique;Non;;;;;;;
http://isi.cbs.nl/glossary/term821.htm;classification croisée;ClassificationCroisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2111.htm;classification fausse;ClassificationFausse;Non;;;;;;;
http://isi.cbs.nl/glossary/term1512.htm;classification hiérarchique;ClassificationHierarchique;Non;;;;;;;
http://isi.cbs.nl/glossary/term2005.htm;classification marginale;ClassificationMarginale;Non;;;;;;;
http://isi.cbs.nl/glossary/term2001.htm;classification multiple;ClassificationMultiple;Non;;;;;;;
http://isi.cbs.nl/glossary/term2344.htm;classification simple;ClassificationSimple;Non;;;;;;;
http://isi.cbs.nl/glossary/term2023.htm;appariement;Appariement;Procedure;;;;Constitution de groupes d'observations appariés. ;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Appariement.pdf
http://isi.cbs.nl/glossary/term322.htm;coefficient bêta;CoefficientBeta;Non;;;;;;;
http://isi.cbs.nl/glossary/term1529.htm;coefficient C1 de Hoeffding;CoefficientCUnDeHoeffding;Non;;;;;;;
http://isi.cbs.nl/glossary/term2000.htm;coefficient Cp de Mallows;CoefficientCpDeMallows;Non;;;;;;;
http://isi.cbs.nl/glossary/term591.htm;coefficient d'agrément;CoefficientDagrement;Non;;;;;;;
http://isi.cbs.nl/glossary/term592.htm;coefficient d'aliénation;CoefficientDalienation;Non;;;;;;;
http://isi.cbs.nl/glossary/term603.htm;coefficient d'aplatissement;CoefficientDaplatissement;Non;;;;;;;
http://isi.cbs.nl/glossary/term593.htm;coefficient d'association;CoefficientDassociation;Non;;;;;;;
http://isi.cbs.nl/glossary/term191.htm;coefficient d'autocorrélation;CoefficientDautocorrelation;Non;;;;;;;
http://isi.cbs.nl/glossary/term2811.htm;coefficient d'autocorrélation;CoefficientDautocorrelation;Non;;;;;;;
http://isi.cbs.nl/glossary/term596.htm;coefficient de compatibilité;CoefficientDeCompatibilite;Non;;;;;;;
http://isi.cbs.nl/glossary/term1615.htm;coefficient de concentration;CoefficientDeConcentration;Non;;;;;;;
http://isi.cbs.nl/glossary/term594.htm;coefficient de concentration;CoefficientDeConcentration;Non;;;;;;;
http://isi.cbs.nl/glossary/term591.htm;coefficient de concordance;CoefficientDeConcordance;Non;;;;;;;
http://isi.cbs.nl/glossary/term595.htm;coefficient de concordance;CoefficientDeConcordance;Non;;;;;;;
http://isi.cbs.nl/glossary/term2811.htm;coefficient de confiance;CoefficientDeConfiance;Non;;;;;;;
http://isi.cbs.nl/glossary/term709.htm;coefficient de confiance;CoefficientDeConfiance;Non;;;;;;;
http://isi.cbs.nl/glossary/term1354.htm;coefficient de contigence de Geary;CoefficientDeContigenceDeGeary;Non;;;;;;;
http://isi.cbs.nl/glossary/term2879.htm;arrondi;Arrondi;Concept;https://fr.wikipedia.org/wiki/Arrondi_(math%C3%A9matiques);;;http://fr.dbpedia.org/page/Arrondi_(math%C3%A9matiques);;;
http://isi.cbs.nl/glossary/term762.htm;coefficient de Cook;CoefficientDeCook;Non;;;;;;;
http://isi.cbs.nl/glossary/term2602.htm;coefficient de corrélation;CoefficientDeCorrelation;non;;;;;;;
http://isi.cbs.nl/glossary/term598.htm;coefficient de corrélation;CoefficientDeCorrelation;non;;;;;;;
http://isi.cbs.nl/glossary/term167.htm;asymétrie;Asymetrie;Propriete;https://fr.wikipedia.org/wiki/Asym%C3%A9trie_(statistiques);http://fr.dbpedia.org/page/Asym%C3%A9trie_(statistiques);;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Asymetrie.pdf
http://isi.cbs.nl/glossary/term2602.htm;coefficient de corrélation de Pearson;CoefficientDeCorrelationDePearson;non;;;;;;;
http://isi.cbs.nl/glossary/term598.htm;coefficient de corrélation de Pearson;CoefficientDeCorrelationDePearson;non;;;;;;;
http://isi.cbs.nl/glossary/term1784.htm;axiomes de Kolmogorov;AxiomesDeKolmogorov;Concept;https://fr.wikipedia.org/wiki/Axiomes_des_probabilit%C3%A9s;http://fr.dbpedia.org/page/Axiomes_des_probabilit%C3%A9s;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/A/Axiomes_de_KOLMOGOROV.pdf
http://isi.cbs.nl/glossary/term1895.htm;balance de Likert;BalanceDeLikert;Concept;https://fr.wikipedia.org/wiki/%C3%89chelle_de_Likert;http://fr.dbpedia.org/page/%C3%89chelle_de_Likert;;;;;
http://isi.cbs.nl/glossary/term605.htm;coefficient de corrélation multiple;CoefficientDeCorrelationMultiple;Non;;;;;;;
http://isi.cbs.nl/glossary/term608.htm;coefficient de corrélation partielle;CoefficientDeCorrelationPartielle;Non;;;;;;;
http://isi.cbs.nl/glossary/term606.htm;coefficient de corrélation partielle multiple;CoefficientDeCorrelationPartielleMultiple;Non;;;;;;;
http://isi.cbs.nl/glossary/term560.htm;coefficient de corrélation sériale circulaire;CoefficientDeCorrelationSerialeCirculaire;Non;;;;;;;
http://isi.cbs.nl/glossary/term3476.htm;coefficient de corrélation vectorielle;CoefficientDeCorrelationVectorielle;Non;;;;;;;
http://isi.cbs.nl/glossary/term600.htm;coefficient de dérangement (tests d'ordre);CoefficientDeDerangementTestsDordre;Non;;;;;;;
http://isi.cbs.nl/glossary/term599.htm;coefficient de détermination;CoefficientDeDetermination;non;;;;;;;
http://isi.cbs.nl/glossary/term611.htm;coefficient de détermination totale;CoefficientDeDeterminationTotale;non;;;;;;;
http://isi.cbs.nl/glossary/term708.htm;bande de confiance;BandeDeConfiance;Concept;https://fr.wikipedia.org/wiki/Intervalle_de_confiance;http://fr.dbpedia.org/page/Intervalle_de_confiance;;;;;
http://isi.cbs.nl/glossary/term2442.htm;coefficient de dissymétrie de Pearson;CoefficientDeDissymetrieDePearson;Non;;;;;;;
http://isi.cbs.nl/glossary/term602.htm;coefficient de divergence de Lexis;CoefficientDeDivergenceDeLexis;Non;;;;;;;
http://isi.cbs.nl/glossary/term1058.htm;coefficient de Durbin-Watson;CoefficientDeDurbinWatson;Non;;;;;;;
http://isi.cbs.nl/glossary/term2811.htm;coefficient de fiabilité;CoefficientDeFiabilite;Non;;;;;;;
http://isi.cbs.nl/glossary/term334.htm;biais statistique;BiaisStatistique;Concept;https://fr.wikipedia.org/wiki/Biais_(statistique);http://fr.dbpedia.org/page/Biais_(statistique);;;;;http://jeanalain.monfort.free.fr/Dicostat2005/B/Biais.pdf
http://isi.cbs.nl/glossary/term1330.htm;coefficient de Gabriel-Sen;CoefficientDeGabrielSen;Non;;;;;;;
http://isi.cbs.nl/glossary/term1556.htm;coefficient de Hurst;CoefficientDeHurst;Non;;;;;;;
http://isi.cbs.nl/glossary/term424.htm;boîte à pattes ;BoiteAPattes;Concept;https://fr.wikipedia.org/wiki/Bo%C3%AEte_%C3%A0_moustaches;http://fr.dbpedia.org/page/Bo%C3%AEte_%C3%A0_moustaches;;;;;
http://isi.cbs.nl/glossary/term2279.htm;bruit;Bruit;Concept;https://fr.wikipedia.org/wiki/Bruit_de_mesure;http://fr.dbpedia.org/page/Bruit_de_mesure;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/B/Bruit.pdf
http://isi.cbs.nl/glossary/term607.htm;coefficient de non-détermination;CoefficientDeNonDetermination;Non;;;;;;;
http://isi.cbs.nl/glossary/term601.htm;coefficient de perturbation;CoefficientDePerturbation;Non;;;;;;;
http://isi.cbs.nl/glossary/term3505.htm;coefficient de pondération;CoefficientDePonderation;Non;;;;;;;
http://isi.cbs.nl/glossary/term609.htm;coefficient de rassemblance raciale (K. Pearson);CoefficientDeRassemblanceRacialeKPearson;Non;;;;;;;
http://isi.cbs.nl/glossary/term3113.htm;carré de contingence;CarreDeContingence;Concept;;;;;Khi-deux;;
http://isi.cbs.nl/glossary/term2080.htm;coefficient de régression réduit;CoefficientDeRegressionReduit;non;;;;;;;
http://isi.cbs.nl/glossary/term1420.htm;coefficient de ressemblance de Gower;CoefficientDeRessemblanceDeGower;Non;;;;;;;
http://isi.cbs.nl/glossary/term1425.htm;carré gréco-latin;CarreGrecoLatin;Concept;https://fr.wikipedia.org/wiki/Carr%C3%A9_gr%C3%A9co-latin;http://fr.dbpedia.org/page/Carr%C3%A9_gr%C3%A9co-latin;;;;;
http://isi.cbs.nl/glossary/term1842.htm;carré latin;CarreLatin;Concept;https://fr.wikipedia.org/wiki/Carr%C3%A9_latin;http://fr.dbpedia.org/page/Carr%C3%A9_latin;;;;;
http://isi.cbs.nl/glossary/term604.htm;coefficient d'individualité;CoefficientDindividualite;Non;;;;;;;
http://isi.cbs.nl/glossary/term610.htm;coefficient d'individu-similitude;CoefficientDindividuSimilitude;Non;;;;;;;
http://isi.cbs.nl/glossary/term1634.htm;coefficient d'inégalité;CoefficientDinegalite;Non;;;;;;;
http://isi.cbs.nl/glossary/term3289.htm;coefficient d'inégalité de Theil;CoefficientDinegaliteDeTheil;Non;;;;;;;
http://isi.cbs.nl/glossary/term2062.htm;coefficient F médiane;CoefficientFMediane;Non;;;;;;;
http://isi.cbs.nl/glossary/term1416.htm;coefficient G de Goodman-Kruskal;CoefficientGDeGoodmanKruskal;Non;https://en.wikipedia.org/wiki/Goodman_and_Kruskal's_gamma;;;;;;
http://isi.cbs.nl/glossary/term2186.htm;coefficient m;CoefficientM;Non;;;;;;;
http://isi.cbs.nl/glossary/term2046.htm;carré moyen;CarreMoyen;Concept;;;;Somme des carrés des écarts à la moyenne d'une série statistique;;Moyenne quadratique;
http://isi.cbs.nl/glossary/term1532.htm;coefficient U de Hoeffding;CoefficientUDeHoeffding;Non;;;;;;;
http://isi.cbs.nl/glossary/term3526.htm;coefficient U1 de Wilks-Lawley;CoefficientUUnDeWilksLawley;Non;;;;;;;
http://isi.cbs.nl/glossary/term3484.htm;coefficient W;CoefficientW;Non;;;;;;;
http://isi.cbs.nl/glossary/term231.htm;coefficient Y1 de Bagai;CoefficientYUnDeBagai;Non;;;;;;;
http://isi.cbs.nl/glossary/term1453.htm;coefficients g (semi-invariants);CoefficientsGSemiInvariants;Non;;;;;;;
